夫妻	<e1>海明威</e1>和第一任妻子<e2>哈德莉</e2>1921年结婚后，开始计划一场海外探险。
unknown	省人大常委会副主任向力力，湘潭市领导曹炯芳、张迎春、<e1>陈忠红</e1>、吴小月、<e2>颜集成</e2>、陈小山等出席活动。
夫妻	<e1>严惠明</e1>，是大理镇南王段正淳的情妇之一，后为丐帮副帮主<e2>马大元</e2>夫人。
兄弟姐妹	在这个事先约定好的时间，远在西藏边防的幺弟<e1>杜富强</e1>、身在抗疫一线的二姐<e2>杜富佳</e2>，以及三弟杜富民，与大哥杜富国一起“隔空”团圆。
情侣	除了公开的恋情，<e1>汪峰</e1>还被传出曾与一名已故歌手<e2>筠子</e2>有过纠葛。
合作	今年金马影展将于11月6日登场，开幕片《停车》集合张震、桂纶镁、高捷、<e1>戴立忍</e1>、<e2>庹宗华</e2>、杜汶泽(blog)等人齐聚飙演技，钟孟宏执导运镜大胆花俏、节奏明快。
夫妻	在曝光国籍的帖子里，<e1>陈凯歌</e1>和夫人<e2>陈红</e2>的国籍都是美国。
unknown	方召麐，其父亲方寿颐为江苏纺丝厂的实业家，母为王淑英；13岁起跟随老师<e1>陶伯芳</e1>努力学习中英文并学国画，1933年随<e2>钱松岩</e2>、陈旧村学习山水画，同年其作品入选白浪画会之“无锡各团体书画联展”，1949年到英国曼彻斯特大学攻读欧洲近代史。
师生	<e1>张学良</e1>七、八岁时开始读书，延台安举人<e2>崔骏声</e2>作开蒙师，续请海诚老儒杨景镇（雨辰）及白永贞、金梁诸人讲授五经四书。
父母	1月10日，<e1>周杰伦</e1>在个人社交网站上晒出与妈妈<e2>叶惠美</e2>一同参观好友豪宅的温馨合照，妈妈怀抱小狗笑对镜头，状态很好。
父母	彼时，<e1>张国恒</e1>的大女儿<e2>张阿丽</e2>11岁，小女儿张玲丽9岁。
unknown	弗拉基米尔·伊里奇·乌里扬诺夫，也就是<e1>列宁</e1>，是他们的老校友，后来任俄临时政府总理的<e2>亚历山大·克伦斯基</e2>的父亲此时在该校担任校长。
好友	杨澜、倪萍、董浩、朱军、朱时茂、陈佩斯、<e1>马未都</e1>等<e2>赵忠祥</e2>的生前好友及同僚纷纷前往悼念，也有市民自发前往送别。
unknown	1941年饰<e1>罗伊此</e1>后，<e2>姚水娟</e2>、李艳芳联袂上演《魂断蓝桥》、《大家庭》等戏。
兄弟姐妹	1961年到1972年，加西亚·马尔克斯的妻子梅尔塞德斯、两个儿子<e1>罗德里戈</e1>和<e2>贡泽洛</e2>主要居住在墨西哥，在那里他担任记者、公关代理人，从事电影脚本写作，并继续创作小说。
unknown	后来，<e1>惠更斯</e1>和<e2>胡克</e2>还各自发现了螺旋式弹簧丝的振荡等时性，这为近代游丝怀表和手表的发明创造了条件。
好友	<e1>航宇</e1>是<e2>路遥</e2>的同乡、同事、朋友，在路遥生命最后的两年，他如亲人般陪伴、照顾路遥，也见证了路遥最后的沉重、抗争和无奈。
同学	同时，<e1>李维汉</e1>和小学同学<e2>邹彝鼎</e2>也考了进来，由此相识相交。
合作	由于汪鑫受伤，<e1>汪皓</e1>成为奥运冠军<e2>陈若琳</e2>的新搭档。2010年的跳水世界杯，配对没多久的陈若琳/汪皓组合便以绝对优势，拿下女子双人10米台的冠军。
父母	当时普京正在莫斯科安德罗波夫学院学习，于是，双方的父母都来帮忙，<e1>柳德米拉</e1>才得以顺利产下他们的第一个女儿<e2>玛莎</e2>。
合作	帮助中国队提前锁定了女双金牌，决赛中，朱雨玲/陈梦3-1击败了<e1>王曼昱</e1>/<e2>陈可</e2>，获得冠军。
同门	就像以前小编很喜欢的一名歌手<e1>金莎</e1>一样，她是<e2>林俊杰</e2>的同门师妹，曾经在娱乐圈里面沉浸过一段时间，如今又因为《你和我的倾城时光》再次走红，35岁如同一把岁一样！
情侣	一位叫<e1>阮冠世</e1>的小师妹，令<e2>吴大猷</e2>一见钟情。
unknown	及后青城派掌门人余沧海为图夺取剑谱，不惜将林震南一家灭门，但林震南之子林平之被华山派掌门<e1>岳不群</e1>救回成了唯一幸存者并收为旗下弟子，此外林震南死前请<e2>令狐冲</e2>转告遗言，使林平之得以寻回剑谱，但剑谱却辗转落入岳不群手中。
上下级	2019年3月，<e1>李彦宏</e1>通过内部信公布了百度高管退休计划，<e2>张亚勤</e2>是申请加入退休计划的第一位高管。
好友	目前<e1>戴辛尉</e1>、<e2>谢霆锋</e2>是关系和睦的朋友，两家的交往也一如既往。
夫妻	3月6日晚，<e1>贾静雯</e1>发微博为老公<e2>修杰楷</e2>庆生，她晒出几张老公的照片，其中一张是他面对蛋糕许愿，一张是夫妻两人的合影。
unknown	<e1>李飞</e1>和马雯找到伍仔，问出林水伯儿子<e2>仔仔</e2>的死亡真相。
师生	<e1>方召麐</e1>先生一生有三位老师：<e2>钱松喦</e2>，赵少昂，张大千。虽然方召麐一生都非常尊敬这三位老师，但对她艺术道路影响最大的，无疑是张大千。
unknown	在朝鲜群众浪潮般的欢呼声中，习近平和夫人<e1>彭丽媛</e1>步出舱门，<e2>金正恩</e2>和夫人李雪主在舷梯旁热情迎接。
师生	<e1>陈少舫</e1>原名陈玉海，北京人，1922年生，卒于1985年，8岁时由于生活所迫，父亲送他到天桥的“四顺合社”拜师学评剧，开蒙老师<e2>格秀海</e2>（艺名四月仙）是个文武双全的老艺人。
同人	彭雪枫 (1907～1948)，原名<e1>彭修道</e1>，乳名兴隆，曾化名望敏、<e2>彭雪峰</e2>，河南镇平人，中国工农红军和新四军高级指挥员、军事家。
兄弟姐妹	余姚黄宗羲先生住在宁波，<e1>万斯同</e1>先生与哥哥<e2>万斯大</e2>都拜他为老师，学到蕺山刘宗周先生的学说，就是以“慎独”为主，认为圣人贤人的道德学问是能赶得上的。
上下级	“醋鬼”<e1>约瑟夫·史迪威</e1>，1942年抵达重庆，担任<e2>蒋委员长</e2>的参谋长，两人从一开始就发生了矛盾，史迪威是位战将，希望他的中国同盟军赴前线作战，并主张整治军官腐败现象，直接从战时首都挑选人才。
unknown	此次出征欧洲，孙颖莎恩师<e1>黄海诚</e1>成了女乒教练组的主心骨，也是他指挥陈幸同双杀<e2>伊藤美诚</e2>。
师生	<e1>裘芸</e1>在北京山水文园收于国霖、<e2>张顺</e2>、于克淼三人为徒。
好友	顾青瑶曾在上海和<e1>张大千</e1>“生平第一知己”<e2>李秋君</e2>在上海同办“中国女子书画会”，于是也与张大千交好。
师生	港大中文系毕业，师承一代国学大师<e1>饶宗颐</e1>的<e2>黄霑</e2>就进了令人艳羡的“丽的呼声”这个香港最早的电视台（即后来亚洲电视的前身），担任创作构思，是香港第一代的电视人。
unknown	老居民<e1>余洪</e1>芝说：“百步亭能建设得这么好，成为武汉市的一张名片，多亏了有<e2>王波</e2>这样的好班长。”
unknown	其中不少人的父母是民乐手，崔健的父亲<e1>崔雄济</e1>是一名小号演奏家，<e2>窦唯</e2>的父亲窦绍儒是一名管乐手，刘元的父亲刘凤桐是著名的唢呐演奏家。
兄弟姐妹	<e1>周敦颐</e1>有一个大他十岁的同父异母的哥哥<e2>周砺</e2>，有一个大他五岁的姐姐周季淳，还有一个小他四岁的弟弟周敦贲，兄弟姐妹间的感情极好。
父母	而更让它出名的则是蒋介石、<e1>蒋经国</e1>、<e2>蒋孝文</e2>祖孙三代都曾在此打卡留念，也为这里增添了几分神秘。
上下级	事后，蒋介石、<e1>阎锡山</e1>论功行赏，<e2>戴柄南</e2>被提升为30军军长，仵德厚被升为27师师长。
兄弟姐妹	其时，李兆基婚后已经育有三女一子，长女<e1>佩雯</e1>、次女佩玲、长子<e2>家杰</e2>。
unknown	公元前551年，毕达哥拉斯来到米利都、得洛斯等地，拜访了<e1>泰勒斯</e1>、阿那克西曼德和<e2>菲尔库德斯</e2>，并成为了他们的学生。在此之前，他已经在萨摩斯的诗人克莱非洛斯那里学习了诗歌和音乐。
unknown	经<e1>黄兴</e1>介绍，结识了汪精卫、<e2>陈璧君</e2>夫妇，随后同陈璧君的义妹陈舜贞结婚，遂成了汪精卫的连襟。
兄弟姐妹	后来，<e1>江忠源</e1>见弟弟<e2>江忠济</e2>由郴州赶到长沙，便约定夹击太平军，被伏兵击伤小腿。
同人	1914年（民国三年）5月7日，<e1>叶飞</e1>生于菲律宾奎松省一个中菲混血家庭，家中次子，菲律宾名为<e2>西思托·麦卡尔托·迪翁戈</e2>。
同门	此次来厦办展的5位画家分别是沈舜茂、吴建富、<e1>许惠玲</e1>、<e2>蒋亚鹏</e2>、刘卫民，5人还是同门师兄弟，目前均是福建省美术家协会会员。
上下级	<e1>周永康</e1>其后在石油系统担任高层13年，提携了<e2>蒋洁敏</e2>等不少高管。
合作	19<e2>李杨</e2>，吕占霞，<e1>张欣</e1>等，一种低含量低聚物烯烃共聚物的制备方法，ZL2004，10062498.0（2006）
兄弟姐妹	出生在万年县梓埠镇联合村宋戴村小组的邱淑艳和妹妹<e1>邱淑阳</e1>、<e2>邱淑红</e2>的家庭很是不幸。
夫妻	<e1>陈佩斯</e1>的妻子叫<e2>王燕玲</e2>原来是一名护士，经人介绍嫁给陈佩斯，后来成为了陈佩斯的经纪人，夫妻婚后育有一子，取名陈大愚。
好友	<e1>贺龙</e1>的好友<e2>刘达伍</e2>在其《我所认识的贺龙将军》一文中，谈到二十年代的贺龙时，说：“每当宾客满座，谈起政治问题的时候，贺龙将军总是静听别人意见，很少谈他本人的看法。”
unknown	王玉宝的孙子<e1>王方轶</e1>大学毕业后，也成了通化广播电视台的记者，而孙女<e2>王梓怡</e2>在填报高考志愿时，毫不犹豫地报考了辽宁一所传媒院校的新闻专业。
unknown	2011年7月，35岁魔术师刘谦，挥别旧爱魔术甜心<e1>黄心琳</e1>，和22岁的香港嫩模<e2>李蕴</e2>传出新恋情
父母	<e1>王廷义</e1>，<e2>王景</e2>子，莱州掖人。
父母	照片上，<e1>赵本山</e1>与妻子马丽娟坐在中间，儿子<e2>牛牛</e2>和女儿妞妞依偎在爸爸妈妈身边。
unknown	马云波说曾想要发展<e1>林宗辉</e1>的儿子林三宝作为线人，然而蔡永强并不积极，随后林三宝车祸死亡，肇事司机<e2>刘志</e2>也在一年后死于肺癌
父母	文章说，<e1>宋楚瑜</e1>出生于1942年，是中国湖南湘潭人，父亲<e2>宋达</e2>，妻子陈万水。
夫妻	凌晨一点多，<e1>李英</e1>接到了警察打来的电话，告诉她丈夫<e2>岳平</e2>被送进了医院。
祖孙	如今，<e1>侯启雄</e1>虽已退休多年，但他的儿子侯家华、孙子<e2>侯玮</e2>都成为马钢人，亲历了马钢的从无到有、从小到大、改革开放、走向辉煌的历程。
好友	<e1>查韦斯</e1>向来与<e2>卡扎菲</e2>交好。
夫妻	陈幸妤从小因父亲<e1>陈水扁</e1>与母亲<e2>吴淑珍</e2>从事党外运动的关系，在校受到教官、同学的歧视。
兄弟姐妹	哥哥<e1>康心孚</e1>在书信中不断向他灌输革命思想，年轻的<e2>康心如</e2>也立志投身革命，在家乡开设了一家小小的“粹记书庄”，大量推销传播哥哥从国外寄来的进步书刊。
同学	是TVB第六期艺员训练班艺员，与<e2>吕良伟</e2>、<e1>陈玉莲</e1>是同班同学。
unknown	<e1>许亚军</e1>的大儿子，是与第三任妻子何晴所生，名叫许何，小名<e2>仔仔</e2>，今年19岁了，许何不仅学习成绩非常优秀，长相也十分帅气，遗传到了爸妈的优点，曾被称为最帅星二代。
unknown	<e1>杨过</e1>道：“公孙谷主之女，<e2>公孙绿萼</e2>。”
好友	芝加哥大学访学一年期限结束后，<e1>陈梦家</e1>给他留在西南联大的旧友<e2>冯友兰</e2>去信，试图向清华大学申请一年的休假
夫妻	1989年初，在毛泽东原卫士长李银桥夫妇的热心帮助下，<e1>李讷</e1>和<e2>王景清</e2>结婚。
unknown	6月底，<e1>叶培大</e1>与<e2>钱凤章</e2>等毅然离开广州，于同年9月回到天津北洋大学任教。
unknown	<e1>罗家英</e1>开始找朋友们“牵线”，希望与<e2>汪明荃</e2>一起搭档演粤剧。
师生	<e1>付国豪</e1>高一时的班主任<e2>雷颖</e2>告诉记者，他在高中时学习就很好，是三好学生，还是数学课代表。
合作	1924年，<e1>冯玉祥</e1>联合<e2>胡景翼</e2>、孙岳发动“北京政变”，组成国民军。
夫妻	他为赴法勤工俭学学生筹措经费，推荐<e2>毛泽东</e2>到北大图书馆工作，促成了爱女<e1>杨开慧</e1>与毛泽东的婚恋关系。
夫妻	<e1>谢才萍</e1>的丈夫<e2>文斌</e2>利用其兄文强的影响，公开找渝中区公安分局原局长彭长健，要他关照老婆的“经
unknown	由于<e2>汪鑫</e2>受伤，<e1>汪皓</e1>成为奥运冠军陈若琳的新搭档。2010年的跳水世界杯，配对没多久的陈若琳/汪皓组合便以绝对优势，拿下女子双人10米台的冠军。
unknown	第二炮兵司令员：<e1>魏凤和</e1>政委：<e2>张海阳</e2>
父母	杨宇霆原籍宋道口镇代岭村，原名<e1>玉亭</e1>，字凌阁(又作邻葛)。祖父杨正荣于清同治年间携眷逃荒关外，在辽宁省法库县蛇山沟村落户。父<e2>杨永昌</e2>，母亲张氏，以开大车店为生。
夫妻	<e1>爱珠</e1>十九岁与<e2>沈永锡</e2>结婚。
合作	从1985年起，<e1>李屏宾</e1>开始与<e2>侯孝贤</e2>合作，担任了侯大师绝大部分作品的摄影指导，包括：童年往事，恋恋风尘，悲情城市，戏梦人生，南国再见南国，海上花，千禧曼波，咖啡时光，最好的时光。
情侣	两小无猜剧情简介:<e1>夏乐</e1>和<e2>陈飞</e2>是一对从小一起长大的青梅竹马。
父母	距离父亲<e1>王焕增</e1>500米，是50岁的女儿<e2>王桂芹</e2>的执勤点。
兄弟姐妹	元末女诗人<e1>薛兰英</e1>，同她的妹妹<e2>薛蕙英</e2>的名字是联为一体的，姊妹俩都很聪明秀丽，能为诗赋。
unknown	在行业是指“鼻祖”，如木作业的鼻祖是<e1>鲁班</e1>，制笔业的鼻祖是<e2>蒙恬</e2>。
夫妻	公告指出，<e1>周良璋</e1>和<e2>李小青</e2>之子周君鹤持有海兴控股37.40%的股份，根据海兴控股《公司章程》约定，周君鹤将其持有的27.40%股份表决权授予了周良璋。
unknown	你可曾听说，余观主的师父<e1>长青子</e1>少年之时，曾栽在<e2>林远图</e2>的辟邪剑下？
师生	<e1>王蒂澂</e1>天生聪慧机智伶俐，兼之<e2>鲁迅</e2>等名师曾在北京女师任教，因此她受新文化运动、新文学影响颇深，思想和视野愈加开阔。
unknown	比如写<e2>李秀成</e2>，着重于写他的忠与不忠；写<e1>叶名琛</e1>，重点写他被当时人的误解和被后世的误读。
夫妻	孔丹出身于一个“红色家庭”，父亲<e1>孔原</e1>为原中共中央调查部部长，母亲<e2>许明</e2>为原国务院副秘书长。
父母	杨过见了双雕红马，早料到马上少女是<e1>郭靖</e1>、黄蓉的女儿<e2>郭芙</e2>。
夫妻	1896年5月17日，由父母包办，<e1>秋瑾</e1>嫁给了胸无大志的纨绔子弟<e2>王子芳</e2>。
unknown	<e1>秦汉</e1>，《<e2>薛丁山</e2>征西》中的人物，秦琼之孙，秦怀玉之子，与窦一虎是同门师兄弟，手持一对狼牙棒，武艺超群。
